['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 3, 3, 2, 2, 1], [3, 8, 2, 1, 1, 3], [3, 2, 8, 1, 1, 3], [2, 1, 1, 8, 1, 1], [2, 1, 1, 1, 8, 2], [1, 3, 3, 1, 2, 10]]', '--seed', '3', '--device', 'cuda:0']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4253910307693483, Validation loss: 1.2285342109680175, Validation accuracy: 0.5763
Epoch: 1, Train loss: 0.9050419424819947, Validation loss: 0.8812616704940796, Validation accuracy: 0.6841
Epoch: 2, Train loss: 0.7143187117767335, Validation loss: 0.9432326707839965, Validation accuracy: 0.6652
Epoch: 3, Train loss: 0.5908265134239197, Validation loss: 0.6571498229980469, Validation accuracy: 0.7688
Epoch: 4, Train loss: 0.5192665758514404, Validation loss: 0.5564343004465103, Validation accuracy: 0.8196
Epoch: 5, Train loss: 0.47235563566207883, Validation loss: 0.5193728491783142, Validation accuracy: 0.8223
Epoch: 6, Train loss: 0.42056832010269163, Validation loss: 0.5805730520248413, Validation accuracy: 0.8076
Epoch: 7, Train loss: 0.3929068421649933, Validation loss: 0.6257139098167419, Validation accuracy: 0.7943
Epoch: 8, Train loss: 0.3707328589057922, Validation loss: 0.5166738109588623, Validation accuracy: 0.8519
Epoch: 9, Train loss: 0.34647629114151, Validation loss: 0.4617639280796051, Validation accuracy: 0.8518
Epoch: 10, Train loss: 0.3291495930099487, Validation loss: 0.43831833243370055, Validation accuracy: 0.8682
Epoch: 11, Train loss: 0.30963850087165834, Validation loss: 0.5596514399528504, Validation accuracy: 0.8245
Epoch: 12, Train loss: 0.29892371500968934, Validation loss: 0.49465990581512453, Validation accuracy: 0.8533
Epoch: 13, Train loss: 0.28727700630187986, Validation loss: 0.45467015953063966, Validation accuracy: 0.8622
Epoch: 14, Train loss: 0.2720390293979645, Validation loss: 0.42076035108566284, Validation accuracy: 0.8641
Epoch: 15, Train loss: 0.26816587518692014, Validation loss: 0.41738658242225646, Validation accuracy: 0.8736
Epoch: 16, Train loss: 0.25784769138336183, Validation loss: 0.4627501823425293, Validation accuracy: 0.8689
Epoch: 17, Train loss: 0.24721577990055085, Validation loss: 0.4598841497421265, Validation accuracy: 0.8634
Epoch: 18, Train loss: 0.24429780892372133, Validation loss: 0.4197278365135193, Validation accuracy: 0.8734
Epoch: 19, Train loss: 0.2340339125061035, Validation loss: 0.35212351398468017, Validation accuracy: 0.8889
Epoch: 20, Train loss: 0.23346723602294922, Validation loss: 0.42041456327438353, Validation accuracy: 0.8763
Epoch: 21, Train loss: 0.2283306331539154, Validation loss: 0.4417258191585541, Validation accuracy: 0.8701
Epoch: 22, Train loss: 0.22374181262016296, Validation loss: 0.4117251033782959, Validation accuracy: 0.872
Epoch: 23, Train loss: 0.22146867561817168, Validation loss: 0.4889846450328827, Validation accuracy: 0.8548
Epoch: 24, Train loss: 0.211376216506958, Validation loss: 0.5915040069103241, Validation accuracy: 0.837
Epoch: 25, Train loss: 0.20955683277130127, Validation loss: 0.4633928740501404, Validation accuracy: 0.8726
Epoch: 26, Train loss: 0.2094600261926651, Validation loss: 0.4244942541122437, Validation accuracy: 0.8677
Epoch: 27, Train loss: 0.20272622889995576, Validation loss: 0.4368855108261108, Validation accuracy: 0.8718
Epoch: 28, Train loss: 0.19679194089412688, Validation loss: 0.5017352249860764, Validation accuracy: 0.8699
Epoch: 29, Train loss: 0.19634939880847932, Validation loss: 0.4450536196231842, Validation accuracy: 0.8774
Epoch: 30, Train loss: 0.19774945446968079, Validation loss: 0.45042598390579225, Validation accuracy: 0.8676
Epoch: 31, Train loss: 0.1983096342611313, Validation loss: 0.41761809463500976, Validation accuracy: 0.8684
Epoch: 32, Train loss: 0.19350417377948761, Validation loss: 0.5329425532817841, Validation accuracy: 0.8556
Epoch: 33, Train loss: 0.1898757552433014, Validation loss: 0.5460654733657837, Validation accuracy: 0.8446
Epoch: 34, Train loss: 0.1916318848848343, Validation loss: 0.33462647008895874, Validation accuracy: 0.8967
Epoch: 35, Train loss: 0.18449708774089812, Validation loss: 0.42785485944747925, Validation accuracy: 0.8846
Epoch: 36, Train loss: 0.1881896043395996, Validation loss: 0.33241215853691103, Validation accuracy: 0.8928
Epoch: 37, Train loss: 0.1856437082195282, Validation loss: 0.4396376738548279, Validation accuracy: 0.8844
Epoch: 38, Train loss: 0.18236801037788392, Validation loss: 0.428341983795166, Validation accuracy: 0.8867
Epoch: 39, Train loss: 0.1772588361644745, Validation loss: 0.46961553530693056, Validation accuracy: 0.8711
Epoch: 40, Train loss: 0.17985566710472106, Validation loss: 0.4411646696805954, Validation accuracy: 0.8713
Epoch: 41, Train loss: 0.1767754090666771, Validation loss: 0.4489043849468231, Validation accuracy: 0.8805
Epoch: 42, Train loss: 0.17488703656196594, Validation loss: 0.41290356447696686, Validation accuracy: 0.8878
Epoch: 43, Train loss: 0.1795155835914612, Validation loss: 0.6144540283203125, Validation accuracy: 0.852
Epoch: 44, Train loss: 0.17408025372028352, Validation loss: 0.37356354126930236, Validation accuracy: 0.8912
Epoch: 45, Train loss: 0.17718276567935945, Validation loss: 0.34558848037719725, Validation accuracy: 0.8991
Epoch: 46, Train loss: 0.17446198255538942, Validation loss: 0.4805372824668884, Validation accuracy: 0.8749
Epoch: 47, Train loss: 0.16435061958789826, Validation loss: 0.3664382273197174, Validation accuracy: 0.8915
Epoch: 48, Train loss: 0.17519322665214537, Validation loss: 0.4666108270645142, Validation accuracy: 0.8691
Epoch: 49, Train loss: 0.16729424530506135, Validation loss: 0.5682632051944733, Validation accuracy: 0.8548
Epoch: 50, Train loss: 0.16595788370132447, Validation loss: 0.3878453324317932, Validation accuracy: 0.8965
Epoch: 51, Train loss: 0.16344968914031982, Validation loss: 0.37423855009078977, Validation accuracy: 0.8978
Epoch: 52, Train loss: 0.16539185828208924, Validation loss: 0.4176926712036133, Validation accuracy: 0.8735
Epoch: 53, Train loss: 0.16183316339492798, Validation loss: 0.541942200088501, Validation accuracy: 0.8627
Epoch: 54, Train loss: 0.16414037059545517, Validation loss: 0.3610468511581421, Validation accuracy: 0.9021
Epoch: 55, Train loss: 0.1610979061985016, Validation loss: 0.3488626959502697, Validation accuracy: 0.9022
Epoch: 56, Train loss: 0.1568495240879059, Validation loss: 0.544803199005127, Validation accuracy: 0.8707
Epoch: 57, Train loss: 0.16034966444015503, Validation loss: 0.3999652133524418, Validation accuracy: 0.8942
Epoch: 58, Train loss: 0.15986518555641174, Validation loss: 0.4777295485496521, Validation accuracy: 0.875
Epoch: 59, Train loss: 0.15715120782375336, Validation loss: 0.45655940108299253, Validation accuracy: 0.8683
Epoch: 60, Train loss: 0.056571712568327784, Validation loss: 0.29190291306972505, Validation accuracy: 0.9362
Epoch: 61, Train loss: 0.031029668402969838, Validation loss: 0.3282796989440918, Validation accuracy: 0.9321
Epoch: 62, Train loss: 0.023647218617983162, Validation loss: 0.31282356977462766, Validation accuracy: 0.9384
Epoch: 63, Train loss: 0.02066567101635039, Validation loss: 0.335665022277832, Validation accuracy: 0.9374
Epoch: 64, Train loss: 0.01689921804189682, Validation loss: 0.3377936023712158, Validation accuracy: 0.9415
Epoch: 65, Train loss: 0.01383011053495109, Validation loss: 0.35092544565200806, Validation accuracy: 0.9354
Epoch: 66, Train loss: 0.012753524014130234, Validation loss: 0.3913491164207458, Validation accuracy: 0.9361
Epoch: 67, Train loss: 0.012716318221092223, Validation loss: 0.3536086431026459, Validation accuracy: 0.9388
Epoch: 68, Train loss: 0.01203194122992456, Validation loss: 0.3471531197786331, Validation accuracy: 0.939
Epoch: 69, Train loss: 0.009757122367396951, Validation loss: 0.3607225708961487, Validation accuracy: 0.9421
Epoch: 70, Train loss: 0.010659793552793562, Validation loss: 0.39719668740034103, Validation accuracy: 0.9394
Epoch: 71, Train loss: 0.009215118455663323, Validation loss: 0.38207792987823486, Validation accuracy: 0.9401
Epoch: 72, Train loss: 0.012216124591566622, Validation loss: 0.39556834239959715, Validation accuracy: 0.9345
Epoch: 73, Train loss: 0.011758855684176088, Validation loss: 0.4007119007587433, Validation accuracy: 0.9344
Epoch: 74, Train loss: 0.0128318452385813, Validation loss: 0.36784231314659116, Validation accuracy: 0.9395
Epoch: 75, Train loss: 0.011997392502129079, Validation loss: 0.3633395325899124, Validation accuracy: 0.941
Epoch: 76, Train loss: 0.012227221972234548, Validation loss: 0.41166995859146116, Validation accuracy: 0.9331
Epoch: 77, Train loss: 0.011416676685828716, Validation loss: 0.3768686147689819, Validation accuracy: 0.9356
Epoch: 78, Train loss: 0.011845156937241554, Validation loss: 0.4155047155380249, Validation accuracy: 0.9367
Epoch: 79, Train loss: 0.0129182980960235, Validation loss: 0.3583052568793297, Validation accuracy: 0.9377
Epoch: 80, Train loss: 0.015018337275162339, Validation loss: 0.37780858855247496, Validation accuracy: 0.9385
Epoch: 81, Train loss: 0.012327919208556413, Validation loss: 0.3998471897125244, Validation accuracy: 0.9329
Epoch: 82, Train loss: 0.015200705299079418, Validation loss: 0.3587880312919617, Validation accuracy: 0.9385
Epoch: 83, Train loss: 0.013014222196675838, Validation loss: 0.35275464687347413, Validation accuracy: 0.9389
Epoch: 84, Train loss: 0.012768543901704251, Validation loss: 0.37625848541259765, Validation accuracy: 0.9357
Epoch: 85, Train loss: 0.01587432398825884, Validation loss: 0.4760681822758168, Validation accuracy: 0.9228
Epoch: 86, Train loss: 0.01626612189479172, Validation loss: 0.3613631784915924, Validation accuracy: 0.9378
Epoch: 87, Train loss: 0.016030112267807126, Validation loss: 0.3715441159248352, Validation accuracy: 0.9362
Epoch: 88, Train loss: 0.01628982445061207, Validation loss: 0.4040951458930969, Validation accuracy: 0.9322
Epoch: 89, Train loss: 0.017667389454469086, Validation loss: 0.3706150568008423, Validation accuracy: 0.9373
Epoch: 90, Train loss: 0.019244457482993603, Validation loss: 0.45175407409667967, Validation accuracy: 0.9262
Epoch: 91, Train loss: 0.020420898982435466, Validation loss: 0.3761040686607361, Validation accuracy: 0.9263
Epoch: 92, Train loss: 0.018086598418727517, Validation loss: 0.5053373300552368, Validation accuracy: 0.9196
Epoch: 93, Train loss: 0.022662591356635092, Validation loss: 0.40924592065811155, Validation accuracy: 0.9252
Epoch: 94, Train loss: 0.02305718618065119, Validation loss: 0.3867531722247601, Validation accuracy: 0.9258
Epoch: 95, Train loss: 0.021955780058801173, Validation loss: 0.370503123998642, Validation accuracy: 0.9307
Epoch: 96, Train loss: 0.02846691386669874, Validation loss: 0.32123101358413697, Validation accuracy: 0.9338
Epoch: 97, Train loss: 0.022277129120975733, Validation loss: 0.4294707938194275, Validation accuracy: 0.9234
Epoch: 98, Train loss: 0.023749279881715775, Validation loss: 0.42824581785202026, Validation accuracy: 0.9262
Epoch: 99, Train loss: 0.02280367833212018, Validation loss: 0.4089796653747559, Validation accuracy: 0.9309
Epoch: 100, Train loss: 0.024262201988995074, Validation loss: 0.4058031291007996, Validation accuracy: 0.9268
Epoch: 101, Train loss: 0.025391532472223043, Validation loss: 0.37852079725265503, Validation accuracy: 0.9299
Epoch: 102, Train loss: 0.026623429816365243, Validation loss: 0.396792329120636, Validation accuracy: 0.9281
Epoch: 103, Train loss: 0.028210567353963854, Validation loss: 0.38210347566604613, Validation accuracy: 0.9242
Epoch: 104, Train loss: 0.027975047766268253, Validation loss: 0.3946915717124939, Validation accuracy: 0.9287
Epoch: 105, Train loss: 0.03013200933083892, Validation loss: 0.40215070104599, Validation accuracy: 0.9231
Epoch: 106, Train loss: 0.025552548200190067, Validation loss: 0.3436907103538513, Validation accuracy: 0.9337
Epoch: 107, Train loss: 0.02743654004573822, Validation loss: 0.37032336220741274, Validation accuracy: 0.9283
Epoch: 108, Train loss: 0.03173469054371118, Validation loss: 0.37458790807724, Validation accuracy: 0.9251
Epoch: 109, Train loss: 0.026627244175970555, Validation loss: 0.4497659307479858, Validation accuracy: 0.9233
Epoch: 110, Train loss: 0.030575999613553284, Validation loss: 0.4156724906921387, Validation accuracy: 0.9229
