['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 5, 2, 5, 2, 4], [5, 8, 4, 4, 3, 4], [2, 4, 8, 2, 2, 5], [5, 4, 2, 8, 1, 6], [2, 3, 2, 1, 8, 2], [4, 4, 5, 6, 2, 10]]', '--seed', '6', '--device', 'cuda:3']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4486549507141113, Validation loss: 1.1687501655578614, Validation accuracy: 0.61
Epoch: 1, Train loss: 0.9253624106025696, Validation loss: 0.8902757394790649, Validation accuracy: 0.6899
Epoch: 2, Train loss: 0.7179693829154968, Validation loss: 0.8658890956878662, Validation accuracy: 0.7237
Epoch: 3, Train loss: 0.5927458675575257, Validation loss: 0.6176516528129578, Validation accuracy: 0.7896
Epoch: 4, Train loss: 0.5147845600128174, Validation loss: 0.6626866393089295, Validation accuracy: 0.7851
Epoch: 5, Train loss: 0.459444898853302, Validation loss: 0.5073684020042419, Validation accuracy: 0.8292
Epoch: 6, Train loss: 0.4140149130821228, Validation loss: 0.5305938483238221, Validation accuracy: 0.8162
Epoch: 7, Train loss: 0.3842263931274414, Validation loss: 0.520655960226059, Validation accuracy: 0.8345
Epoch: 8, Train loss: 0.3543058986377716, Validation loss: 0.41012232203483584, Validation accuracy: 0.8628
Epoch: 9, Train loss: 0.334598199300766, Validation loss: 0.425076124715805, Validation accuracy: 0.8645
Epoch: 10, Train loss: 0.3134715465927124, Validation loss: 0.431831920337677, Validation accuracy: 0.8622
Epoch: 11, Train loss: 0.30293778512001035, Validation loss: 0.5732359148025513, Validation accuracy: 0.8309
Epoch: 12, Train loss: 0.28940514909744264, Validation loss: 0.5573236656665802, Validation accuracy: 0.8306
Epoch: 13, Train loss: 0.27544598068714143, Validation loss: 0.414356973695755, Validation accuracy: 0.8707
Epoch: 14, Train loss: 0.2601276538801193, Validation loss: 0.5105412264823913, Validation accuracy: 0.8534
Epoch: 15, Train loss: 0.2530325018692017, Validation loss: 0.48347682723999025, Validation accuracy: 0.8582
Epoch: 16, Train loss: 0.2440905893421173, Validation loss: 0.49216676540374754, Validation accuracy: 0.8636
Epoch: 17, Train loss: 0.23583538326263428, Validation loss: 0.42872048172950744, Validation accuracy: 0.8719
Epoch: 18, Train loss: 0.22830454647064208, Validation loss: 0.4460973149776459, Validation accuracy: 0.8704
Epoch: 19, Train loss: 0.21962039134979247, Validation loss: 0.471856966137886, Validation accuracy: 0.8616
Epoch: 20, Train loss: 0.21460348912715912, Validation loss: 0.506989272403717, Validation accuracy: 0.8488
Epoch: 21, Train loss: 0.21304590697288514, Validation loss: 0.4146602650642395, Validation accuracy: 0.8757
Epoch: 22, Train loss: 0.20668585549354554, Validation loss: 0.3962112086296082, Validation accuracy: 0.8807
Epoch: 23, Train loss: 0.20752858779907227, Validation loss: 0.47046456365585326, Validation accuracy: 0.865
Epoch: 24, Train loss: 0.20080624201774597, Validation loss: 0.45315252714157106, Validation accuracy: 0.8672
Epoch: 25, Train loss: 0.19733743224143982, Validation loss: 0.4646484587669373, Validation accuracy: 0.8781
Epoch: 26, Train loss: 0.19292746475696565, Validation loss: 0.4293117383003235, Validation accuracy: 0.8753
Epoch: 27, Train loss: 0.19106936364650726, Validation loss: 0.4171505759239197, Validation accuracy: 0.8886
Epoch: 28, Train loss: 0.18509791888236998, Validation loss: 0.4572977162361145, Validation accuracy: 0.8741
Epoch: 29, Train loss: 0.19236953686237335, Validation loss: 0.42995780506134035, Validation accuracy: 0.8821
Epoch: 30, Train loss: 0.18379853206634522, Validation loss: 0.42888175621032715, Validation accuracy: 0.8858
Epoch: 31, Train loss: 0.17811645560264588, Validation loss: 0.4270407685279846, Validation accuracy: 0.8828
Epoch: 32, Train loss: 0.1780077625656128, Validation loss: 0.4999065866470337, Validation accuracy: 0.8699
Epoch: 33, Train loss: 0.17483153485298156, Validation loss: 0.4026480207681656, Validation accuracy: 0.8883
Epoch: 34, Train loss: 0.17147967633724212, Validation loss: 0.6342790051221847, Validation accuracy: 0.8307
Epoch: 35, Train loss: 0.17306791065216065, Validation loss: 0.36496372113227843, Validation accuracy: 0.898
Epoch: 36, Train loss: 0.16812757656574248, Validation loss: 0.3853517761707306, Validation accuracy: 0.8894
Epoch: 37, Train loss: 0.16866492767333985, Validation loss: 0.48320026597976684, Validation accuracy: 0.8754
Epoch: 38, Train loss: 0.17115942450523378, Validation loss: 0.765426609325409, Validation accuracy: 0.8373
Epoch: 39, Train loss: 0.16439776085138322, Validation loss: 0.7302806028366089, Validation accuracy: 0.8249
Epoch: 40, Train loss: 0.1662071576499939, Validation loss: 0.38722597780227663, Validation accuracy: 0.8923
Epoch: 41, Train loss: 0.164518077378273, Validation loss: 0.34550071878433225, Validation accuracy: 0.8955
Epoch: 42, Train loss: 0.16234980116844178, Validation loss: 0.42603378846645357, Validation accuracy: 0.8828
Epoch: 43, Train loss: 0.15850898606300354, Validation loss: 0.47350382816791536, Validation accuracy: 0.8721
Epoch: 44, Train loss: 0.16372972163200378, Validation loss: 0.379952835559845, Validation accuracy: 0.894
Epoch: 45, Train loss: 0.15622937628507613, Validation loss: 0.4011578359127045, Validation accuracy: 0.8926
Epoch: 46, Train loss: 0.1572455294752121, Validation loss: 0.42225966653823854, Validation accuracy: 0.8868
Epoch: 47, Train loss: 0.15074968529224395, Validation loss: 0.5260518566608429, Validation accuracy: 0.8583
Epoch: 48, Train loss: 0.15548257442474364, Validation loss: 0.39077728667259215, Validation accuracy: 0.8849
Epoch: 49, Train loss: 0.15969718136310576, Validation loss: 0.42902790911197664, Validation accuracy: 0.8883
Epoch: 50, Train loss: 0.1536745627784729, Validation loss: 0.5076177145004273, Validation accuracy: 0.8582
Epoch: 51, Train loss: 0.15067415469408035, Validation loss: 0.46800986633300784, Validation accuracy: 0.8818
Epoch: 52, Train loss: 0.1545688553953171, Validation loss: 0.37183781909942626, Validation accuracy: 0.8931
Epoch: 53, Train loss: 0.1481715559911728, Validation loss: 0.3477422086715698, Validation accuracy: 0.8985
Epoch: 54, Train loss: 0.15075583084583283, Validation loss: 0.430729128742218, Validation accuracy: 0.8865
Epoch: 55, Train loss: 0.15139916831493377, Validation loss: 0.37042847976684573, Validation accuracy: 0.8935
Epoch: 56, Train loss: 0.14797140199184416, Validation loss: 0.3940414330005646, Validation accuracy: 0.8913
Epoch: 57, Train loss: 0.14909995693683625, Validation loss: 0.400113654088974, Validation accuracy: 0.8888
Epoch: 58, Train loss: 0.15207978340387343, Validation loss: 0.3765915729522705, Validation accuracy: 0.9
Epoch: 59, Train loss: 0.14872224809646606, Validation loss: 0.41340191850662233, Validation accuracy: 0.8856
Epoch: 60, Train loss: 0.0501047561275959, Validation loss: 0.2628662006378174, Validation accuracy: 0.9383
Epoch: 61, Train loss: 0.027478597790598868, Validation loss: 0.2633683282375336, Validation accuracy: 0.94
Epoch: 62, Train loss: 0.01945202277585864, Validation loss: 0.27539851813316346, Validation accuracy: 0.942
Epoch: 63, Train loss: 0.014634213490635156, Validation loss: 0.30124784994125364, Validation accuracy: 0.9419
Epoch: 64, Train loss: 0.012101143948957324, Validation loss: 0.3122807429075241, Validation accuracy: 0.9444
Epoch: 65, Train loss: 0.011225959788304754, Validation loss: 0.2958606077432632, Validation accuracy: 0.9446
Epoch: 66, Train loss: 0.010320143507644534, Validation loss: 0.3152117073059082, Validation accuracy: 0.9432
Epoch: 67, Train loss: 0.01041389792688191, Validation loss: 0.3297879180908203, Validation accuracy: 0.9416
Epoch: 68, Train loss: 0.009043986534699797, Validation loss: 0.3021702210187912, Validation accuracy: 0.9464
Epoch: 69, Train loss: 0.0062554546883329745, Validation loss: 0.3386536579608917, Validation accuracy: 0.9431
Epoch: 70, Train loss: 0.007246833454854786, Validation loss: 0.3300720623016357, Validation accuracy: 0.9415
Epoch: 71, Train loss: 0.00695232281954959, Validation loss: 0.34578151652812955, Validation accuracy: 0.9413
Epoch: 72, Train loss: 0.007906358335874974, Validation loss: 0.34499804496765135, Validation accuracy: 0.9399
Epoch: 73, Train loss: 0.006169192423187197, Validation loss: 0.3393501712083817, Validation accuracy: 0.9411
Epoch: 74, Train loss: 0.0067584723343933, Validation loss: 0.3446816854953766, Validation accuracy: 0.939
Epoch: 75, Train loss: 0.007347939073620364, Validation loss: 0.33863921475410463, Validation accuracy: 0.9394
Epoch: 76, Train loss: 0.007461799797704443, Validation loss: 0.3221986218690872, Validation accuracy: 0.943
Epoch: 77, Train loss: 0.007899651172533632, Validation loss: 0.3395904972553253, Validation accuracy: 0.9403
Epoch: 78, Train loss: 0.007902876171842217, Validation loss: 0.3637611741065979, Validation accuracy: 0.938
Epoch: 79, Train loss: 0.0074005618058145045, Validation loss: 0.32916986904144285, Validation accuracy: 0.9407
Epoch: 80, Train loss: 0.0077476653259061275, Validation loss: 0.3553063448905945, Validation accuracy: 0.9374
Epoch: 81, Train loss: 0.00958808675546199, Validation loss: 0.3781325044631958, Validation accuracy: 0.937
Epoch: 82, Train loss: 0.00858576338738203, Validation loss: 0.3406055423498154, Validation accuracy: 0.9377
Epoch: 83, Train loss: 0.009982053099162877, Validation loss: 0.3930253358840942, Validation accuracy: 0.9334
Epoch: 84, Train loss: 0.011864540347643197, Validation loss: 0.3114379301548004, Validation accuracy: 0.9405
Epoch: 85, Train loss: 0.010702478309832513, Validation loss: 0.3900671442985535, Validation accuracy: 0.93
Epoch: 86, Train loss: 0.012700109255611897, Validation loss: 0.3578144686222076, Validation accuracy: 0.9337
Epoch: 87, Train loss: 0.014703051680922508, Validation loss: 0.3650504124641418, Validation accuracy: 0.9334
Epoch: 88, Train loss: 0.013380481560081243, Validation loss: 0.3411952637672424, Validation accuracy: 0.9365
Epoch: 89, Train loss: 0.012313292546570301, Validation loss: 0.3757175084114075, Validation accuracy: 0.9323
Epoch: 90, Train loss: 0.01815128447383642, Validation loss: 0.3779222653388977, Validation accuracy: 0.9312
Epoch: 91, Train loss: 0.016018052579313515, Validation loss: 0.37969381885528564, Validation accuracy: 0.9337
Epoch: 92, Train loss: 0.026091089062839745, Validation loss: 0.3662090581893921, Validation accuracy: 0.9264
Epoch: 93, Train loss: 0.017762740930467844, Validation loss: 0.37028140488862993, Validation accuracy: 0.9314
Epoch: 94, Train loss: 0.023836843122541904, Validation loss: 0.33902733526229856, Validation accuracy: 0.9328
Epoch: 95, Train loss: 0.0157344869428128, Validation loss: 0.39101136164665223, Validation accuracy: 0.93
Epoch: 96, Train loss: 0.023156770320385694, Validation loss: 0.37843380393981935, Validation accuracy: 0.9267
Epoch: 97, Train loss: 0.022374407131671905, Validation loss: 0.3540820927143097, Validation accuracy: 0.9312
Epoch: 98, Train loss: 0.01992619439147413, Validation loss: 0.37737638568878173, Validation accuracy: 0.9308
Epoch: 99, Train loss: 0.02268005569346249, Validation loss: 0.39366530480384826, Validation accuracy: 0.9247
Epoch: 100, Train loss: 0.026796426069736482, Validation loss: 0.37783254203796385, Validation accuracy: 0.926
Epoch: 101, Train loss: 0.02271657496958971, Validation loss: 0.40054710564613344, Validation accuracy: 0.9205
Epoch: 102, Train loss: 0.02850666066840291, Validation loss: 0.4417711557388306, Validation accuracy: 0.9178
Epoch: 103, Train loss: 0.023819688470363618, Validation loss: 0.39882069482803345, Validation accuracy: 0.9199
Epoch: 104, Train loss: 0.023517822482585906, Validation loss: 0.46479358186721803, Validation accuracy: 0.9175
Epoch: 105, Train loss: 0.025778708467781544, Validation loss: 0.372023796916008, Validation accuracy: 0.9249
Epoch: 106, Train loss: 0.026583383228331803, Validation loss: 0.3771346621274948, Validation accuracy: 0.9266
Epoch: 107, Train loss: 0.02378692986726761, Validation loss: 0.36107972173690794, Validation accuracy: 0.9273
Epoch: 108, Train loss: 0.028256159006357192, Validation loss: 0.4433811399459839, Validation accuracy: 0.9146
Epoch: 109, Train loss: 0.026599611726105213, Validation loss: 0.38279100522994997, Validation accuracy: 0.9269
Epoch: 110, Train loss: 0.027123273920118807, Validation loss: 0.35141227359771726, Validation accuracy: 0.9267
Epoch: 111, Train loss: 0.027617828416228295, Validation loss: 0.4271914071559906, Validation accuracy: 0.922
Epoch: 112, Train loss: 0.03356724244266748, Validation loss: 0.3676273491859436, Validation accuracy: 0.9234
Epoch: 113, Train loss: 0.025903355109095572, Validation loss: 0.4010229646682739, Validation accuracy: 0.9233
Epoch: 114, Train loss: 0.03141877707451582, Validation loss: 0.3834672971725464, Validation accuracy: 0.9267
Epoch: 115, Train loss: 0.025853889367580415, Validation loss: 0.3615992122650146, Validation accuracy: 0.9274
Epoch: 116, Train loss: 0.029550973214805126, Validation loss: 0.36483072516322135, Validation accuracy: 0.9272
Epoch: 117, Train loss: 0.0308403551235795, Validation loss: 0.37896346731185915, Validation accuracy: 0.9253
Epoch: 118, Train loss: 0.025883913261145353, Validation loss: 0.3568224749565124, Validation accuracy: 0.9273
Epoch: 119, Train loss: 0.03173503961801529, Validation loss: 0.4599047300338745, Validation accuracy: 0.9066
Epoch: 120, Train loss: 0.012403491931334137, Validation loss: 0.2870171786546707, Validation accuracy: 0.9412
Epoch: 121, Train loss: 0.004902416443508118, Validation loss: 0.2891317489385605, Validation accuracy: 0.9432
Epoch: 122, Train loss: 0.0032738384406315164, Validation loss: 0.2899217495083809, Validation accuracy: 0.9446
Epoch: 123, Train loss: 0.0025176413368619976, Validation loss: 0.29706303169727327, Validation accuracy: 0.9453
Epoch: 124, Train loss: 0.002167200383467134, Validation loss: 0.29821890362501147, Validation accuracy: 0.9472
Epoch: 125, Train loss: 0.0018679714810708537, Validation loss: 0.2947528106927872, Validation accuracy: 0.946
Epoch: 126, Train loss: 0.0014958787182345987, Validation loss: 0.30000187131166456, Validation accuracy: 0.9475
Epoch: 127, Train loss: 0.001480164289327804, Validation loss: 0.29314654255509376, Validation accuracy: 0.9487
Epoch: 128, Train loss: 0.0015057082358002662, Validation loss: 0.2941486183524132, Validation accuracy: 0.949
Epoch: 129, Train loss: 0.0011214968783780932, Validation loss: 0.293397989064455, Validation accuracy: 0.9484
Epoch: 130, Train loss: 0.0010703326896578074, Validation loss: 0.29361872103214265, Validation accuracy: 0.9493
Epoch: 131, Train loss: 0.00087730867263861, Validation loss: 0.29388476296663285, Validation accuracy: 0.9496
Epoch: 132, Train loss: 0.0008378831112850457, Validation loss: 0.2951911897063255, Validation accuracy: 0.9482
Epoch: 133, Train loss: 0.0008101801966154017, Validation loss: 0.29387545224428174, Validation accuracy: 0.9482
Epoch: 134, Train loss: 0.0009822885823622346, Validation loss: 0.2947067088365555, Validation accuracy: 0.9484
Epoch: 135, Train loss: 0.0008260072509804741, Validation loss: 0.28953651839494704, Validation accuracy: 0.9487
Epoch: 136, Train loss: 0.0009215146908489987, Validation loss: 0.2929008627533913, Validation accuracy: 0.9493
Epoch: 137, Train loss: 0.0008236885889014229, Validation loss: 0.29477548410892485, Validation accuracy: 0.949
Epoch: 138, Train loss: 0.0006884165101358667, Validation loss: 0.29309987707138063, Validation accuracy: 0.9496
Epoch: 139, Train loss: 0.0007570345788635314, Validation loss: 0.29446488716602326, Validation accuracy: 0.9486
Epoch: 140, Train loss: 0.000862108818423003, Validation loss: 0.294762868309021, Validation accuracy: 0.9489
Epoch: 141, Train loss: 0.0006957545993663371, Validation loss: 0.2919725305080414, Validation accuracy: 0.9499
Epoch: 142, Train loss: 0.0008295783900469541, Validation loss: 0.2895838864564896, Validation accuracy: 0.9495
Epoch: 143, Train loss: 0.0006689639296242968, Validation loss: 0.2906521511554718, Validation accuracy: 0.9492
Epoch: 144, Train loss: 0.0006312460981914773, Validation loss: 0.29010818833112717, Validation accuracy: 0.949
Epoch: 145, Train loss: 0.0006399227642826736, Validation loss: 0.2872387983560562, Validation accuracy: 0.9507
Epoch: 146, Train loss: 0.0007325255618034861, Validation loss: 0.2874650748133659, Validation accuracy: 0.9498
Epoch: 147, Train loss: 0.0006804434048943221, Validation loss: 0.28707736934423445, Validation accuracy: 0.9494
Epoch: 148, Train loss: 0.0005972358172247187, Validation loss: 0.2853244610667229, Validation accuracy: 0.9492
Epoch: 149, Train loss: 0.0005744430516008288, Validation loss: 0.2841045642614365, Validation accuracy: 0.9507
Epoch: 150, Train loss: 0.0006205553912930191, Validation loss: 0.2789267742156982, Validation accuracy: 0.9505
Epoch: 151, Train loss: 0.0005843368312995881, Validation loss: 0.2816137033581734, Validation accuracy: 0.9501
Epoch: 152, Train loss: 0.0005079514532769099, Validation loss: 0.2791003292322159, Validation accuracy: 0.9501
Epoch: 153, Train loss: 0.0005728537352848798, Validation loss: 0.277354096031189, Validation accuracy: 0.9501
Epoch: 154, Train loss: 0.0005264645094564185, Validation loss: 0.2769297428250313, Validation accuracy: 0.9509
Epoch: 155, Train loss: 0.0005339151499653235, Validation loss: 0.2788706022262573, Validation accuracy: 0.9498
Epoch: 156, Train loss: 0.0007336554204951972, Validation loss: 0.2778954309821129, Validation accuracy: 0.9494
Epoch: 157, Train loss: 0.0005439609383232892, Validation loss: 0.2754335849523544, Validation accuracy: 0.9508
Epoch: 158, Train loss: 0.0005944939401373267, Validation loss: 0.281143128323555, Validation accuracy: 0.9488
Epoch: 159, Train loss: 0.0005304546891525388, Validation loss: 0.27597789733409883, Validation accuracy: 0.9492
Epoch: 160, Train loss: 0.0005832480831211433, Validation loss: 0.27704495193958284, Validation accuracy: 0.9499
Epoch: 161, Train loss: 0.0004167985996417701, Validation loss: 0.27523796513080595, Validation accuracy: 0.949
Epoch: 162, Train loss: 0.0005172484892001375, Validation loss: 0.27846235563755034, Validation accuracy: 0.9494
Epoch: 163, Train loss: 0.0005016536726662889, Validation loss: 0.2766701901912689, Validation accuracy: 0.949
Epoch: 164, Train loss: 0.00047905628559179604, Validation loss: 0.27440323605537414, Validation accuracy: 0.9494
Epoch: 165, Train loss: 0.0005111660797009244, Validation loss: 0.2747224366188049, Validation accuracy: 0.9502
Epoch: 166, Train loss: 0.0005581880792416632, Validation loss: 0.27385911214351655, Validation accuracy: 0.9493
Epoch: 167, Train loss: 0.00043961825618520377, Validation loss: 0.274912593460083, Validation accuracy: 0.9495
Epoch: 168, Train loss: 0.00042776641632430256, Validation loss: 0.27491220824718476, Validation accuracy: 0.9501
Epoch: 169, Train loss: 0.00042982348039280623, Validation loss: 0.27599881093502043, Validation accuracy: 0.9492
Epoch: 170, Train loss: 0.0004911660085991025, Validation loss: 0.27454709935188293, Validation accuracy: 0.9493
Epoch: 171, Train loss: 0.0004975924565084279, Validation loss: 0.2749388440847397, Validation accuracy: 0.9501
Epoch: 172, Train loss: 0.0004282653813390061, Validation loss: 0.2744317508459091, Validation accuracy: 0.9498
Epoch: 173, Train loss: 0.0004898954022675752, Validation loss: 0.2760233188867569, Validation accuracy: 0.9494
Epoch: 174, Train loss: 0.00042867982705123724, Validation loss: 0.27385791529417036, Validation accuracy: 0.9502
Epoch: 175, Train loss: 0.0004765087712393142, Validation loss: 0.2740816090106964, Validation accuracy: 0.9499
Epoch: 176, Train loss: 0.00044017215856350956, Validation loss: 0.27180155365467074, Validation accuracy: 0.9498
Epoch: 177, Train loss: 0.00045631905782967806, Validation loss: 0.2709625747561455, Validation accuracy: 0.9504
Epoch: 178, Train loss: 0.0005117136954888702, Validation loss: 0.2733229023694992, Validation accuracy: 0.9499
Epoch: 179, Train loss: 0.0004834881818946451, Validation loss: 0.27290157576799395, Validation accuracy: 0.9501
Epoch: 180, Train loss: 0.00047061504343524576, Validation loss: 0.27371738755702973, Validation accuracy: 0.9498
