['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 5, 2, 5, 2, 4], [5, 8, 4, 3, 3, 4], [2, 4, 8, 2, 2, 5], [5, 3, 2, 8, 1, 4], [2, 3, 2, 1, 8, 1], [4, 4, 5, 4, 1, 10]]', '--seed', '6', '--device', 'cuda:3']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4604189740753173, Validation loss: 1.1091997500419617, Validation accuracy: 0.6032
Epoch: 1, Train loss: 0.9559665812301635, Validation loss: 0.9170081544876099, Validation accuracy: 0.6988
Epoch: 2, Train loss: 0.729302725391388, Validation loss: 0.6879865689277649, Validation accuracy: 0.7672
Epoch: 3, Train loss: 0.6106873461341857, Validation loss: 0.8069339923381805, Validation accuracy: 0.7432
Epoch: 4, Train loss: 0.5218124213981629, Validation loss: 0.5666514786720276, Validation accuracy: 0.8042
Epoch: 5, Train loss: 0.4681612371253967, Validation loss: 0.5765647441864014, Validation accuracy: 0.8134
Epoch: 6, Train loss: 0.4223741633415222, Validation loss: 0.6116442811965942, Validation accuracy: 0.8107
Epoch: 7, Train loss: 0.3880550815296173, Validation loss: 0.6730821187019348, Validation accuracy: 0.7993
Epoch: 8, Train loss: 0.36267065292358397, Validation loss: 0.5898884594917297, Validation accuracy: 0.818
Epoch: 9, Train loss: 0.34179515598297117, Validation loss: 0.4951980845451355, Validation accuracy: 0.8373
Epoch: 10, Train loss: 0.31769165278911593, Validation loss: 0.437196639919281, Validation accuracy: 0.8562
Epoch: 11, Train loss: 0.30277625136375425, Validation loss: 0.4543206212043762, Validation accuracy: 0.8513
Epoch: 12, Train loss: 0.2835139080524445, Validation loss: 0.5942804100513458, Validation accuracy: 0.8425
Epoch: 13, Train loss: 0.2786058504486084, Validation loss: 0.5915321051597595, Validation accuracy: 0.8295
Epoch: 14, Train loss: 0.27060656779289244, Validation loss: 0.812670659828186, Validation accuracy: 0.7902
Epoch: 15, Train loss: 0.25793189465522764, Validation loss: 0.4966566744804382, Validation accuracy: 0.8497
Epoch: 16, Train loss: 0.24721843715667724, Validation loss: 0.47050587196350097, Validation accuracy: 0.8541
