['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 2, 1, 2, 1, 1], [2, 8, 1, 1, 1, 1], [1, 1, 8, 1, 1, 3], [2, 1, 1, 8, 1, 1], [1, 1, 1, 1, 8, 1], [1, 1, 3, 1, 1, 10]]', '--seed', '6', '--device', 'cuda:1']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.5666203922271729, Validation loss: 1.5217583801269532, Validation accuracy: 0.4664
Epoch: 1, Train loss: 1.1016319963455201, Validation loss: 1.3041488647460937, Validation accuracy: 0.5746
Epoch: 2, Train loss: 0.9137622996902466, Validation loss: 1.2416271655082702, Validation accuracy: 0.6279
Epoch: 3, Train loss: 0.789141507358551, Validation loss: 1.09134189453125, Validation accuracy: 0.6958
Epoch: 4, Train loss: 0.7058499926185607, Validation loss: 0.781707843208313, Validation accuracy: 0.7418
Epoch: 5, Train loss: 0.6382266408348084, Validation loss: 0.8393363344192505, Validation accuracy: 0.7535
Epoch: 6, Train loss: 0.5844795351791382, Validation loss: 0.5560269431114196, Validation accuracy: 0.8225
Epoch: 7, Train loss: 0.5523293856239319, Validation loss: 0.529893035697937, Validation accuracy: 0.8357
Epoch: 8, Train loss: 0.5101597392940521, Validation loss: 0.8454107187271118, Validation accuracy: 0.7867
Epoch: 9, Train loss: 0.477986918926239, Validation loss: 0.721918963432312, Validation accuracy: 0.8015
Epoch: 10, Train loss: 0.4541064221572876, Validation loss: 0.5491915637969971, Validation accuracy: 0.8319
Epoch: 11, Train loss: 0.43888947566986086, Validation loss: 0.6616809984207154, Validation accuracy: 0.805
Epoch: 12, Train loss: 0.42283345874786377, Validation loss: 0.549833051109314, Validation accuracy: 0.8372
Epoch: 13, Train loss: 0.4047161354255676, Validation loss: 0.5573306220054627, Validation accuracy: 0.8494
Epoch: 14, Train loss: 0.3887821139907837, Validation loss: 0.6230606051445007, Validation accuracy: 0.8253
Epoch: 15, Train loss: 0.3754874843597412, Validation loss: 0.5085471126556397, Validation accuracy: 0.8444
Epoch: 16, Train loss: 0.36373637392997743, Validation loss: 0.5739336078643799, Validation accuracy: 0.833
Epoch: 17, Train loss: 0.3504295950603485, Validation loss: 0.6289503928184509, Validation accuracy: 0.8188
Epoch: 18, Train loss: 0.3482263158798218, Validation loss: 0.8706011854171752, Validation accuracy: 0.8326
Epoch: 19, Train loss: 0.35053250142097475, Validation loss: 0.47389539251327517, Validation accuracy: 0.8633
Epoch: 20, Train loss: 0.3323653875732422, Validation loss: 0.5149903056144715, Validation accuracy: 0.8508
Epoch: 21, Train loss: 0.3233462020587921, Validation loss: 0.5090351123809814, Validation accuracy: 0.8548
Epoch: 22, Train loss: 0.31878833384513855, Validation loss: 0.5473187180995941, Validation accuracy: 0.8385
