['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 3, 5, 3, 3, 2], [3, 8, 2, 2, 1, 4], [5, 2, 8, 1, 1, 4], [3, 2, 1, 8, 1, 1], [3, 1, 1, 1, 8, 2], [2, 4, 4, 1, 2, 10]]', '--seed', '3', '--device', 'cuda:0']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4875806008529664, Validation loss: 1.1406848322868348, Validation accuracy: 0.5969
Epoch: 1, Train loss: 0.9427914332389832, Validation loss: 0.8325540783882142, Validation accuracy: 0.7113
Epoch: 2, Train loss: 0.7262385899353028, Validation loss: 0.700265804719925, Validation accuracy: 0.759
Epoch: 3, Train loss: 0.6055970369148255, Validation loss: 0.5707100105285644, Validation accuracy: 0.8111
Epoch: 4, Train loss: 0.5250968062782287, Validation loss: 0.7045911197185516, Validation accuracy: 0.7701
Epoch: 5, Train loss: 0.4726608836364746, Validation loss: 0.527011580657959, Validation accuracy: 0.8218
Epoch: 6, Train loss: 0.4229154826641083, Validation loss: 0.6661714192390442, Validation accuracy: 0.8009
Epoch: 7, Train loss: 0.3956703640365601, Validation loss: 0.5397890733718872, Validation accuracy: 0.8295
Epoch: 8, Train loss: 0.3663605341720581, Validation loss: 0.44306237134933474, Validation accuracy: 0.8575
Epoch: 9, Train loss: 0.3435508177614212, Validation loss: 0.491946097946167, Validation accuracy: 0.8463
Epoch: 10, Train loss: 0.328392380361557, Validation loss: 0.49095236082077026, Validation accuracy: 0.854
Epoch: 11, Train loss: 0.30968633988380434, Validation loss: 0.41626990690231325, Validation accuracy: 0.8762
Epoch: 12, Train loss: 0.300313015499115, Validation loss: 0.5262268611907959, Validation accuracy: 0.8509
Epoch: 13, Train loss: 0.28517787300109865, Validation loss: 0.5527191564083099, Validation accuracy: 0.8302
Epoch: 14, Train loss: 0.2702446769094467, Validation loss: 0.4535589674949646, Validation accuracy: 0.8684
Epoch: 15, Train loss: 0.2649473688697815, Validation loss: 0.4430486090660095, Validation accuracy: 0.8661
Epoch: 16, Train loss: 0.25461243003845213, Validation loss: 0.40135023941993714, Validation accuracy: 0.8681
Epoch: 17, Train loss: 0.24430476406097412, Validation loss: 0.5043062174797058, Validation accuracy: 0.8374
Epoch: 18, Train loss: 0.2392617029476166, Validation loss: 0.4503890835285187, Validation accuracy: 0.867
Epoch: 19, Train loss: 0.2320520753145218, Validation loss: 0.41114877836704256, Validation accuracy: 0.8817
Epoch: 20, Train loss: 0.2303213345336914, Validation loss: 0.3670127212524414, Validation accuracy: 0.8888
Epoch: 21, Train loss: 0.2216808322572708, Validation loss: 0.49451863243579863, Validation accuracy: 0.878
Epoch: 22, Train loss: 0.21598507782936097, Validation loss: 0.38208211011886595, Validation accuracy: 0.8786
Epoch: 23, Train loss: 0.22177801001548766, Validation loss: 0.5077692136287689, Validation accuracy: 0.8475
Epoch: 24, Train loss: 0.209342888982296, Validation loss: 0.44443955731391904, Validation accuracy: 0.8618
Epoch: 25, Train loss: 0.20212443542480468, Validation loss: 0.47805421285629274, Validation accuracy: 0.8532
Epoch: 26, Train loss: 0.20748332556247712, Validation loss: 0.6222863637924194, Validation accuracy: 0.8535
Epoch: 27, Train loss: 0.20076158408641814, Validation loss: 0.3525606321334839, Validation accuracy: 0.8965
Epoch: 28, Train loss: 0.1988940768146515, Validation loss: 0.4345136008024216, Validation accuracy: 0.8823
Epoch: 29, Train loss: 0.1959798191356659, Validation loss: 0.43129997997283936, Validation accuracy: 0.8965
Epoch: 30, Train loss: 0.18758734277248382, Validation loss: 0.5441157070159912, Validation accuracy: 0.8606
Epoch: 31, Train loss: 0.19090081260204314, Validation loss: 0.4221065751075745, Validation accuracy: 0.8879
Epoch: 32, Train loss: 0.1878948584485054, Validation loss: 0.43836648254394533, Validation accuracy: 0.8739
Epoch: 33, Train loss: 0.1883910493040085, Validation loss: 0.5000616529464722, Validation accuracy: 0.8734
Epoch: 34, Train loss: 0.18816785973072053, Validation loss: 0.6216785255432129, Validation accuracy: 0.8565
Epoch: 35, Train loss: 0.1854193877840042, Validation loss: 0.4761709728240967, Validation accuracy: 0.8616
Epoch: 36, Train loss: 0.1767442948484421, Validation loss: 0.38129538774490357, Validation accuracy: 0.8916
Epoch: 37, Train loss: 0.17720165184020997, Validation loss: 0.41754156522750857, Validation accuracy: 0.882
Epoch: 38, Train loss: 0.1765261822795868, Validation loss: 0.4261360282897949, Validation accuracy: 0.8864
Epoch: 39, Train loss: 0.17301445479869842, Validation loss: 0.42563031511306765, Validation accuracy: 0.8785
Epoch: 40, Train loss: 0.1721984346151352, Validation loss: 0.3972845896244049, Validation accuracy: 0.8872
Epoch: 41, Train loss: 0.17760251096248628, Validation loss: 0.48903048210144046, Validation accuracy: 0.8556
Epoch: 42, Train loss: 0.1731198818731308, Validation loss: 0.5742950128555298, Validation accuracy: 0.8649
Epoch: 43, Train loss: 0.17130177941322328, Validation loss: 0.4742546182632446, Validation accuracy: 0.868
Epoch: 44, Train loss: 0.16760119851112365, Validation loss: 0.4482929403305054, Validation accuracy: 0.8779
Epoch: 45, Train loss: 0.1672254604625702, Validation loss: 0.5637088573455811, Validation accuracy: 0.8654
Epoch: 46, Train loss: 0.16243576863765716, Validation loss: 0.4151358630180359, Validation accuracy: 0.886
