['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 3, 2, 3, 1, 2], [3, 8, 3, 2, 2, 2], [2, 3, 8, 1, 2, 3], [3, 2, 1, 8, 1, 3], [1, 2, 2, 1, 8, 1], [2, 2, 3, 3, 1, 10]]', '--seed', '6', '--device', 'cuda:2']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4252226246261597, Validation loss: 1.0879937461853026, Validation accuracy: 0.605
Epoch: 1, Train loss: 0.9187620628356934, Validation loss: 1.014281308364868, Validation accuracy: 0.6627
Epoch: 2, Train loss: 0.7194589597892761, Validation loss: 0.8317398159980774, Validation accuracy: 0.7339
Epoch: 3, Train loss: 0.6055366139221191, Validation loss: 0.676714566230774, Validation accuracy: 0.771
Epoch: 4, Train loss: 0.5241676774024964, Validation loss: 0.593267068862915, Validation accuracy: 0.8025
Epoch: 5, Train loss: 0.4690113032722473, Validation loss: 0.5031176252841949, Validation accuracy: 0.8254
Epoch: 6, Train loss: 0.42692870385169984, Validation loss: 0.5153114519119263, Validation accuracy: 0.8269
Epoch: 7, Train loss: 0.3945866270828247, Validation loss: 0.4830521028995514, Validation accuracy: 0.8442
Epoch: 8, Train loss: 0.3725722317695618, Validation loss: 0.4267642332077026, Validation accuracy: 0.8584
Epoch: 9, Train loss: 0.3474107215309143, Validation loss: 0.6245499420166015, Validation accuracy: 0.8225
Epoch: 10, Train loss: 0.32935083848953245, Validation loss: 0.613033528137207, Validation accuracy: 0.8212
Epoch: 11, Train loss: 0.32129906805992126, Validation loss: 0.4759533495426178, Validation accuracy: 0.8527
Epoch: 12, Train loss: 0.30629927865982054, Validation loss: 0.5081926273345947, Validation accuracy: 0.8431
Epoch: 13, Train loss: 0.2881970841503143, Validation loss: 0.47917777309417725, Validation accuracy: 0.8525
Epoch: 14, Train loss: 0.2748755845165253, Validation loss: 0.4175901642799377, Validation accuracy: 0.8761
