['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 4, 2, 4, 2, 2], [4, 8, 3, 2, 2, 2], [2, 3, 8, 1, 2, 4], [4, 2, 1, 8, 1, 3], [2, 2, 2, 1, 8, 1], [2, 2, 4, 3, 1, 10]]', '--seed', '6', '--device', 'cuda:2']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4475065280532837, Validation loss: 1.1533585121154786, Validation accuracy: 0.6153
Epoch: 1, Train loss: 0.9274737421035767, Validation loss: 1.1360035557746888, Validation accuracy: 0.6298
Epoch: 2, Train loss: 0.7282458335876465, Validation loss: 0.8967215329170227, Validation accuracy: 0.7166
Epoch: 3, Train loss: 0.6061589141464233, Validation loss: 0.640963125705719, Validation accuracy: 0.7875
Epoch: 4, Train loss: 0.5235238631057739, Validation loss: 0.5687718512058259, Validation accuracy: 0.8143
Epoch: 5, Train loss: 0.47470673166275024, Validation loss: 0.6262719061851502, Validation accuracy: 0.7996
Epoch: 6, Train loss: 0.4291774585723877, Validation loss: 0.5088839050292969, Validation accuracy: 0.8349
Epoch: 7, Train loss: 0.3987498479938507, Validation loss: 0.5539941479682923, Validation accuracy: 0.8311
Epoch: 8, Train loss: 0.37024681555747985, Validation loss: 0.44032900228500366, Validation accuracy: 0.8485
Epoch: 9, Train loss: 0.3437548389816284, Validation loss: 0.48743996419906616, Validation accuracy: 0.8345
Epoch: 10, Train loss: 0.3253363979911804, Validation loss: 0.42817560625076295, Validation accuracy: 0.8599
Epoch: 11, Train loss: 0.3031176361179352, Validation loss: 0.6698511436462402, Validation accuracy: 0.8207
Epoch: 12, Train loss: 0.29453565583705904, Validation loss: 0.5549053711414337, Validation accuracy: 0.8563
Epoch: 13, Train loss: 0.280192197303772, Validation loss: 0.5005647802352905, Validation accuracy: 0.8489
Epoch: 14, Train loss: 0.27220777952194214, Validation loss: 0.45238249845504763, Validation accuracy: 0.8619
Epoch: 15, Train loss: 0.2605900559616089, Validation loss: 0.4035786175727844, Validation accuracy: 0.8792
Epoch: 16, Train loss: 0.25188920941352844, Validation loss: 0.3932255916595459, Validation accuracy: 0.8777
Epoch: 17, Train loss: 0.25217698539733885, Validation loss: 0.4416163095474243, Validation accuracy: 0.8638
Epoch: 18, Train loss: 0.2380807863521576, Validation loss: 0.45802372026443483, Validation accuracy: 0.8671
Epoch: 19, Train loss: 0.23024508245944977, Validation loss: 0.4108009952545166, Validation accuracy: 0.8795
Epoch: 20, Train loss: 0.22525850005149842, Validation loss: 0.5952857129096985, Validation accuracy: 0.8497
Epoch: 21, Train loss: 0.22716061808586122, Validation loss: 0.45750353450775144, Validation accuracy: 0.8706
Epoch: 22, Train loss: 0.21792215265274048, Validation loss: 0.38858814144134524, Validation accuracy: 0.8797
Epoch: 23, Train loss: 0.2104794947052002, Validation loss: 0.4420246723651886, Validation accuracy: 0.8851
Epoch: 24, Train loss: 0.21218717473506926, Validation loss: 0.42992142062187194, Validation accuracy: 0.8821
Epoch: 25, Train loss: 0.2019048321723938, Validation loss: 0.5140683713197708, Validation accuracy: 0.8473
Epoch: 26, Train loss: 0.20655787364959716, Validation loss: 0.4644816833496094, Validation accuracy: 0.8662
Epoch: 27, Train loss: 0.19419920176506042, Validation loss: 0.5200614306926727, Validation accuracy: 0.8662
