['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 4, 2, 5, 2, 2], [4, 8, 3, 2, 3, 4], [2, 3, 8, 1, 2, 4], [5, 2, 1, 8, 1, 3], [2, 3, 2, 1, 8, 1], [2, 4, 4, 3, 1, 10]]', '--seed', '6', '--device', 'cuda:2']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.382925762462616, Validation loss: 1.1024191108703614, Validation accuracy: 0.6246
Epoch: 1, Train loss: 0.913986873588562, Validation loss: 1.1879058263778686, Validation accuracy: 0.6524
Epoch: 2, Train loss: 0.7141926420211792, Validation loss: 0.7622404991149903, Validation accuracy: 0.7398
Epoch: 3, Train loss: 0.59973648229599, Validation loss: 0.7820771718025208, Validation accuracy: 0.7623
Epoch: 4, Train loss: 0.5211625354003906, Validation loss: 0.5639030485630036, Validation accuracy: 0.8109
Epoch: 5, Train loss: 0.46259104276657104, Validation loss: 0.5663916763305664, Validation accuracy: 0.8228
Epoch: 6, Train loss: 0.42478957116127014, Validation loss: 0.5248188642978668, Validation accuracy: 0.8257
Epoch: 7, Train loss: 0.39089792229652404, Validation loss: 0.703011269235611, Validation accuracy: 0.7981
Epoch: 8, Train loss: 0.3599804570960998, Validation loss: 0.4918024615287781, Validation accuracy: 0.8519
Epoch: 9, Train loss: 0.33690895440101626, Validation loss: 0.4751739573478699, Validation accuracy: 0.8514
Epoch: 10, Train loss: 0.3236600527763367, Validation loss: 0.5613287459373474, Validation accuracy: 0.8325
Epoch: 11, Train loss: 0.3071255870437622, Validation loss: 0.4362132276296616, Validation accuracy: 0.8693
Epoch: 12, Train loss: 0.2911694995689392, Validation loss: 0.42659511137008665, Validation accuracy: 0.8594
Epoch: 13, Train loss: 0.2816867221546173, Validation loss: 0.42916445751190185, Validation accuracy: 0.8706
Epoch: 14, Train loss: 0.26620995173454287, Validation loss: 0.7015461479187012, Validation accuracy: 0.8168
Epoch: 15, Train loss: 0.2631045713043213, Validation loss: 0.6327100171089173, Validation accuracy: 0.83
Epoch: 16, Train loss: 0.2569636898803711, Validation loss: 0.6331930219650268, Validation accuracy: 0.8186
Epoch: 17, Train loss: 0.24438398233413697, Validation loss: 0.5454871846437455, Validation accuracy: 0.8487
Epoch: 18, Train loss: 0.23408174417495728, Validation loss: 0.3957077664852142, Validation accuracy: 0.8781
Epoch: 19, Train loss: 0.23712541241645813, Validation loss: 0.4256709150671959, Validation accuracy: 0.8777
