['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 2, 2, 3, 1, 2], [2, 8, 2, 1, 1, 2], [2, 2, 8, 1, 2, 3], [3, 1, 1, 8, 1, 3], [1, 1, 2, 1, 8, 1], [2, 2, 3, 3, 1, 10]]', '--seed', '6', '--device', 'cuda:2']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.450286137123108, Validation loss: 1.162968412399292, Validation accuracy: 0.59
Epoch: 1, Train loss: 0.9429835187149048, Validation loss: 0.8589760242462158, Validation accuracy: 0.7068
Epoch: 2, Train loss: 0.7325587882995606, Validation loss: 0.7485680529594422, Validation accuracy: 0.7472
Epoch: 3, Train loss: 0.6217459115409851, Validation loss: 0.6966014516830444, Validation accuracy: 0.7679
Epoch: 4, Train loss: 0.5363298559951782, Validation loss: 0.5969060433387756, Validation accuracy: 0.8068
Epoch: 5, Train loss: 0.47482116317749024, Validation loss: 0.5418831573963165, Validation accuracy: 0.8319
Epoch: 6, Train loss: 0.4331249867534637, Validation loss: 0.5368604276180268, Validation accuracy: 0.8297
Epoch: 7, Train loss: 0.40029722955703734, Validation loss: 0.5110986351013184, Validation accuracy: 0.8347
Epoch: 8, Train loss: 0.37394955821990966, Validation loss: 0.5480626772820949, Validation accuracy: 0.8336
Epoch: 9, Train loss: 0.3493849211597443, Validation loss: 0.4950877879142761, Validation accuracy: 0.8475
Epoch: 10, Train loss: 0.3308787813949585, Validation loss: 0.48926493654251096, Validation accuracy: 0.8406
Epoch: 11, Train loss: 0.3210452723693848, Validation loss: 0.6691574029922486, Validation accuracy: 0.8155
Epoch: 12, Train loss: 0.2987891617012024, Validation loss: 0.5194561650037766, Validation accuracy: 0.8521
Epoch: 13, Train loss: 0.2914223212337494, Validation loss: 0.5818754830837249, Validation accuracy: 0.8592
Epoch: 14, Train loss: 0.280847620382309, Validation loss: 0.4788015057563782, Validation accuracy: 0.8649
Epoch: 15, Train loss: 0.2655738509368896, Validation loss: 0.5835992189407349, Validation accuracy: 0.848
Epoch: 16, Train loss: 0.26098184404850006, Validation loss: 0.37905038199424745, Validation accuracy: 0.8852
Epoch: 17, Train loss: 0.24897235384941102, Validation loss: 0.4600841054916382, Validation accuracy: 0.8554
Epoch: 18, Train loss: 0.24263888317108154, Validation loss: 0.5878865344047547, Validation accuracy: 0.8322
Epoch: 19, Train loss: 0.23283212537765502, Validation loss: 0.4056176602125168, Validation accuracy: 0.8727
Epoch: 20, Train loss: 0.22366031416416168, Validation loss: 0.5787163957595826, Validation accuracy: 0.8497
Epoch: 21, Train loss: 0.22033643232822417, Validation loss: 0.44257218036651613, Validation accuracy: 0.8708
Epoch: 22, Train loss: 0.21584313326358795, Validation loss: 0.47171672382354735, Validation accuracy: 0.8549
Epoch: 23, Train loss: 0.219960204911232, Validation loss: 0.435304497718811, Validation accuracy: 0.867
Epoch: 24, Train loss: 0.21081842339515686, Validation loss: 0.42013737955093383, Validation accuracy: 0.8832
Epoch: 25, Train loss: 0.20858401306152344, Validation loss: 0.4517951199054718, Validation accuracy: 0.8692
Epoch: 26, Train loss: 0.20531275032520294, Validation loss: 0.44763804235458377, Validation accuracy: 0.8671
Epoch: 27, Train loss: 0.20597942348957063, Validation loss: 0.37043181099891664, Validation accuracy: 0.8881
Epoch: 28, Train loss: 0.19641328698635102, Validation loss: 0.4048132989883423, Validation accuracy: 0.8851
Epoch: 29, Train loss: 0.19444446419239045, Validation loss: 0.38775433931350706, Validation accuracy: 0.8809
Epoch: 30, Train loss: 0.19273349569320677, Validation loss: 0.48056825923919677, Validation accuracy: 0.8701
Epoch: 31, Train loss: 0.1893576857995987, Validation loss: 0.537005389547348, Validation accuracy: 0.8452
Epoch: 32, Train loss: 0.19473854759216308, Validation loss: 0.44712760887145997, Validation accuracy: 0.8606
Epoch: 33, Train loss: 0.18916868336200715, Validation loss: 0.6092833572387696, Validation accuracy: 0.845
Epoch: 34, Train loss: 0.18147943784236908, Validation loss: 0.38712109689712526, Validation accuracy: 0.891
Epoch: 35, Train loss: 0.18831805202007293, Validation loss: 0.6075974317550659, Validation accuracy: 0.855
Epoch: 36, Train loss: 0.17966596294403075, Validation loss: 0.43101323776245115, Validation accuracy: 0.8802
Epoch: 37, Train loss: 0.18180862280368804, Validation loss: 0.487790283203125, Validation accuracy: 0.8544
Epoch: 38, Train loss: 0.18504488792419432, Validation loss: 0.401312347984314, Validation accuracy: 0.8851
Epoch: 39, Train loss: 0.17607495611190796, Validation loss: 0.40570994153022766, Validation accuracy: 0.8815
Epoch: 40, Train loss: 0.17744349933624268, Validation loss: 0.3393772885799408, Validation accuracy: 0.8998
Epoch: 41, Train loss: 0.17230472366809846, Validation loss: 0.40362419595718385, Validation accuracy: 0.8794
Epoch: 42, Train loss: 0.17341203434467314, Validation loss: 0.6560554622650147, Validation accuracy: 0.8351
Epoch: 43, Train loss: 0.1716906890773773, Validation loss: 0.3970945547580719, Validation accuracy: 0.885
Epoch: 44, Train loss: 0.17015483026981354, Validation loss: 0.47159888372421266, Validation accuracy: 0.881
Epoch: 45, Train loss: 0.1612190977668762, Validation loss: 0.44910901110172274, Validation accuracy: 0.88
Epoch: 46, Train loss: 0.1630176178073883, Validation loss: 0.5111131328582764, Validation accuracy: 0.8693
Epoch: 47, Train loss: 0.17211969434261323, Validation loss: 0.4492616526603699, Validation accuracy: 0.8678
Epoch: 48, Train loss: 0.16203570747852325, Validation loss: 0.4083799049377441, Validation accuracy: 0.887
Epoch: 49, Train loss: 0.16603836864471436, Validation loss: 0.45762760524749757, Validation accuracy: 0.8913
Epoch: 50, Train loss: 0.16299514592170716, Validation loss: 0.3598772152900696, Validation accuracy: 0.896
Epoch: 51, Train loss: 0.1653888052558899, Validation loss: 0.47456454334259035, Validation accuracy: 0.8687
Epoch: 52, Train loss: 0.16628304700374602, Validation loss: 0.400248965549469, Validation accuracy: 0.8928
Epoch: 53, Train loss: 0.15968931077480317, Validation loss: 0.39990804014205933, Validation accuracy: 0.8964
Epoch: 54, Train loss: 0.16465578783035278, Validation loss: 0.5047730461120605, Validation accuracy: 0.8756
Epoch: 55, Train loss: 0.1581429323577881, Validation loss: 0.41152226905822753, Validation accuracy: 0.8876
Epoch: 56, Train loss: 0.16150563243806362, Validation loss: 0.4007681266784668, Validation accuracy: 0.8971
Epoch: 57, Train loss: 0.15492123480319978, Validation loss: 0.4433225074768066, Validation accuracy: 0.892
Epoch: 58, Train loss: 0.16800296647071838, Validation loss: 0.42487769861221314, Validation accuracy: 0.8873
