['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 4, 2, 5, 2, 3], [4, 8, 4, 3, 3, 4], [2, 4, 8, 1, 2, 5], [5, 3, 1, 8, 1, 3], [2, 3, 2, 1, 8, 1], [3, 4, 5, 3, 1, 10]]', '--seed', '6', '--device', 'cuda:3']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4156335401535034, Validation loss: 1.1172345684051515, Validation accuracy: 0.5968
Epoch: 1, Train loss: 0.9182940978622437, Validation loss: 0.8674571195602417, Validation accuracy: 0.696
Epoch: 2, Train loss: 0.7130009848403931, Validation loss: 0.6641071732521057, Validation accuracy: 0.7753
Epoch: 3, Train loss: 0.5951193606758117, Validation loss: 0.6038540202140809, Validation accuracy: 0.7995
Epoch: 4, Train loss: 0.5150414085006714, Validation loss: 0.7325080965042114, Validation accuracy: 0.771
Epoch: 5, Train loss: 0.46157122926712035, Validation loss: 0.5978233021736145, Validation accuracy: 0.7993
Epoch: 6, Train loss: 0.4206544425201416, Validation loss: 0.5873369184017181, Validation accuracy: 0.8115
Epoch: 7, Train loss: 0.3837949981975555, Validation loss: 0.48776556310653685, Validation accuracy: 0.846
Epoch: 8, Train loss: 0.36097099314689635, Validation loss: 0.5940681925773621, Validation accuracy: 0.8196
Epoch: 9, Train loss: 0.3363641186237335, Validation loss: 0.5608651896476745, Validation accuracy: 0.8307
Epoch: 10, Train loss: 0.3206420516014099, Validation loss: 0.6477075061798095, Validation accuracy: 0.8084
Epoch: 11, Train loss: 0.3028770336341858, Validation loss: 0.48251118059158327, Validation accuracy: 0.8494
Epoch: 12, Train loss: 0.2834374742794037, Validation loss: 0.3774237359523773, Validation accuracy: 0.8767
Epoch: 13, Train loss: 0.2748141203022003, Validation loss: 0.4481449598789215, Validation accuracy: 0.8534
Epoch: 14, Train loss: 0.26437850748062136, Validation loss: 0.5325212128162384, Validation accuracy: 0.8486
Epoch: 15, Train loss: 0.26117247661590576, Validation loss: 0.4748827187538147, Validation accuracy: 0.8587
Epoch: 16, Train loss: 0.24604215750694275, Validation loss: 0.5183390197753907, Validation accuracy: 0.8557
Epoch: 17, Train loss: 0.2405927118587494, Validation loss: 0.5265728972434998, Validation accuracy: 0.8554
Epoch: 18, Train loss: 0.2349607560634613, Validation loss: 0.40667331767082215, Validation accuracy: 0.8781
Epoch: 19, Train loss: 0.2260882918548584, Validation loss: 0.8162346341371536, Validation accuracy: 0.8044
Epoch: 20, Train loss: 0.21877017162322998, Validation loss: 0.44067583569288254, Validation accuracy: 0.8803
Epoch: 21, Train loss: 0.21668446824073792, Validation loss: 0.463389391708374, Validation accuracy: 0.8687
Epoch: 22, Train loss: 0.2126697598361969, Validation loss: 0.5792470337390899, Validation accuracy: 0.8402
Epoch: 23, Train loss: 0.20947150936603545, Validation loss: 0.46580113921165467, Validation accuracy: 0.8736
Epoch: 24, Train loss: 0.2068929781770706, Validation loss: 0.48805854892730716, Validation accuracy: 0.8678
Epoch: 25, Train loss: 0.19860904642105104, Validation loss: 0.46297892622947695, Validation accuracy: 0.8667
Epoch: 26, Train loss: 0.19592332984924316, Validation loss: 0.4034790179252625, Validation accuracy: 0.8825
Epoch: 27, Train loss: 0.1941991832256317, Validation loss: 0.5771967772006988, Validation accuracy: 0.8533
Epoch: 28, Train loss: 0.18723926910877228, Validation loss: 0.3818712884902954, Validation accuracy: 0.8964
Epoch: 29, Train loss: 0.18613471974849702, Validation loss: 0.4147512411117554, Validation accuracy: 0.8804
Epoch: 30, Train loss: 0.18796004486560822, Validation loss: 0.4413093818664551, Validation accuracy: 0.8694
Epoch: 31, Train loss: 0.18287262555122374, Validation loss: 0.5681385328292846, Validation accuracy: 0.8597
Epoch: 32, Train loss: 0.17898950414657594, Validation loss: 0.3654513094902039, Validation accuracy: 0.8857
Epoch: 33, Train loss: 0.17857075543403625, Validation loss: 0.41746541376113894, Validation accuracy: 0.8825
Epoch: 34, Train loss: 0.17889876176834107, Validation loss: 0.4114067323446274, Validation accuracy: 0.8891
